--lua script
Item = {
n1="Kiếm Sắt",i1="",
n2="Giáp Sắt (Nam)",i2="",
n3="Giáp Sắt (Nữ)",i3="",
n4="Kiếm Tinh Sắt",i4="",
n5="Giáp Linh Xảo (Nam)",i5="",
n6="Giáp Linh Xảo (Nữ)",i6="",
n7="Đai Linh Xảo",i7="",
n8="Ủng Linh Xảo",i8="",
n9="Đá Mắt Mèo",i9="",
n10="Mũ Linh Xảo",i10="",
n11="Dây Chuyền Linh Xảo",i11="",
n12="Găng Linh Xảo",i12="",
n13="Nhẫn Linh Xảo",i13="",
n14="Kiếm Man Lực",i14="",
n15="Giáp Man Lực (Nam)",i15="",
n16="Giáp Man Lực (Nữ)",i16="",
n17="Mũ Man Lực",i17="",
n18="Dây Chuyền Man Lực",i18="",
n19="Găng Man Lực",i19="",
n20="Nhẫn Man Lực",i20="",
n21="Đai Man Lực",i21="",
n22="Ủng Man Lực",i22="",
n23="Hồng Ngọc",i23="",
n24="Huy Chương Sắt",i24="",
n25="Huy Chương Linh Xảo",i25="",
n26="Huy Chương Man Lực",i26="",
n27="Nhẫn Nguyên Lực (Đã Bỏ)",i27="",
n28="Đao Toái Cốt",i28="",
n29="Giáp Toái Cốt (Nam)",i29="",
n30="Giáp Toái Cốt (Nữ)",i30="",
n31="Mũ Toái Cốt",i31="",
n32="Dây Chuyền Toái Cốt",i32="",
n33="Vòng Tay Toái Cốt",i33="",
n34="Đai Toái Cốt",i34="",
n35="Ủng Toái Cốt",i35="",
n36="Đá Toái Cốt",i36="",
n37="Nhẫn Toái Cốt",i37="",
n38="Huy Chương Toái Cốt",i38="",
n39="Pháp Trượng Huy Hoàng (Đã Bỏ)",i39="Pháp trượng kết từ nguyên tố ma pháp, ẩn chứa ma lực dồi dào.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n40="Pháp Bào Huy Hoàng (Nam)",i40="Pháp bào dệt từ nguyên tố ma pháp, ẩn chứa ma lực dồi dào.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n41="Pháp Bào Huy Hoàng (Nữ)",i41="Pháp bào dệt từ nguyên tố ma pháp, ẩn chứa ma lực dồi dào.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n42="Mũ Huy Hoàng (Đã Bỏ)",i42="Mũ dệt từ nguyên tố ma pháp, ẩn chứa ma lực dồi dào.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n43="Dây Chuyền Huy Hoàng (Đã Bỏ)",i43="Dây chuyền dệt từ nguyên tố ma pháp, ẩn chứa ma lực dồi dào.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n44="Vòng Tay Huy Hoàng (Đã Bỏ)",i44="Vòng tay dệt từ nguyên tố ma pháp, ẩn chứa ma lực dồi dào.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n45="Đai Huy Hoàng (Đã Bỏ)",i45="Đai dệt từ nguyên tố ma pháp, ẩn chứa ma lực dồi dào.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n46="Ủng Huy Hoàng (Đã Bỏ)",i46="Ủng dệt từ nguyên tố ma pháp, ẩn chứa ma lực dồi dào.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n47="Đá Huy Hoàng (Đã Bỏ)",i47="Đá dệt từ nguyên tố ma pháp, ẩn chứa ma lực dồi dào.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n48="Nhẫn Huy Hoàng (Đã Bỏ)",i48="Nhẫn dệt từ nguyên tố ma pháp, ẩn chứa ma lực dồi dào.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n49="Huy Chương Huy Hoàng (Đã Bỏ)",i49="Huy chương dệt từ nguyên tố ma pháp, ẩn chứa ma lực dồi dào.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n50="Kiếm Băng Sương (Đã Bỏ)",i50="Thanh kiếm lạnh như băng, tỏa ra sát ý giá buốt.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n51="Giáp Băng Sương (Nam)",i51="Chiến giáp lạnh như băng, tỏa ra sát ý giá buốt.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n52="Giáp Băng Sương (Nữ)",i52="Chiến giáp lạnh như băng, tỏa ra sát ý giá buốt.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n53="Mũ Băng Sương (Đã Bỏ)",i53="Mũ lạnh như băng, tỏa ra sát ý giá buốt.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n54="Dây Chuyền Băng Sương (Đã Bỏ)",i54="Dây chuyền lạnh như băng, tỏa ra sát ý giá buốt.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n55="Vòng Tay Băng Sương (Đã Bỏ)",i55="Vòng tay lạnh như băng, tỏa ra sát ý giá buốt.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n56="Đai Băng Sương (Đã Bỏ)",i56="Đai lạnh như băng, tỏa ra sát ý giá buốt.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n57="Ủng Băng Sương (Đã Bỏ)",i57="Ủng lạnh như băng, tỏa ra sát ý giá buốt.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n58="Đá Băng Sương (Đã Bỏ)",i58="Đá lạnh như băng, tỏa ra sát ý giá buốt.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n59="Nhẫn Băng Sương (Đã Bỏ)",i59="Nhẫn lạnh như băng, tỏa ra sát ý giá buốt.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n60="Huy Chương Băng Sương (Đã Bỏ)",i60="Huy chương lạnh như băng, tỏa ra sát ý giá buốt.\\<(c0xFF00FF00) Rơi từ quái ở 'Động Tà Ác', 'Travincal'; thưởng Nhiệm Vụ Chính.\\Gợi ý: Dùng 'Đá Nâng Cấp Trang Bị' tại Rèn để nâng lên cấp 40.>",
n61="Đao Thương Lang",i61="<(c0xFFFF6600)3> <(c0xFFFF6600)Đao Thương Lang> hợp thành <(c0xFFFF6600)Đao Hoàng Kim>, CS tăng mạnh.\\Nâng cấp tại <(c0xFFFF6600)Bảng Rèn> (phím tắt: <(c0xFFFF6600)x>).",
n2949="Trang Phục Năm Mới (Nam) (Bậc 9)",i2949="Áo đỏ đai vàng, hân hoan đón xuân mới\\Trang phục phiên bản đặc biệt ra mắt trong sự kiện Năm Mới\\Gợi ý: có thể dùng <(c0xFF00FF00)Nâng Cấp Trang Bị> để tăng thuộc tính trang phục",
n2950="Trang Phục Năm Mới (Nam) (Bậc 10)",i2950="Áo đỏ đai vàng, hân hoan đón xuân mới\\Trang phục phiên bản đặc biệt ra mắt trong sự kiện Năm Mới\\Gợi ý: có thể dùng <(c0xFF00FF00)Nâng Cấp Trang Bị> để tăng thuộc tính trang phục",
n2951="Trang Phục Năm Mới (Nữ)",i2951="Áo đỏ đai vàng, hân hoan đón xuân mới\\Trang phục phiên bản đặc biệt ra mắt trong sự kiện Năm Mới\\Gợi ý: có thể mua tại Cửa Hàng",
n2952="Trang Phục Năm Mới (Nữ) (Bậc 2)",i2952="Áo đỏ đai vàng, hân hoan đón xuân mới\\Trang phục phiên bản đặc biệt ra mắt trong sự kiện Năm Mới\\Gợi ý: có thể dùng <(c0xFF00FF00)Nâng Cấp Trang Bị> để tăng thuộc tính trang phục",
n2953="Trang Phục Năm Mới (Nữ) (Bậc 3)",i2953="Áo đỏ đai vàng, hân hoan đón xuân mới\\Trang phục phiên bản đặc biệt ra mắt trong sự kiện Năm Mới\\Gợi ý: có thể dùng <(c0xFF00FF00)Nâng Cấp Trang Bị> để tăng thuộc tính trang phục",
n2954="Trang Phục Năm Mới (Nữ) (Bậc 4)",i2954="Áo đỏ đai vàng, hân hoan đón xuân mới\\Trang phục phiên bản đặc biệt ra mắt trong sự kiện Năm Mới\\Gợi ý: có thể dùng <(c0xFF00FF00)Nâng Cấp Trang Bị> để tăng thuộc tính trang phục",
n2955="Trang Phục Năm Mới (Nữ) (Bậc 5)",i2955="Áo đỏ đai vàng, hân hoan đón xuân mới\\Trang phục phiên bản đặc biệt ra mắt trong sự kiện Năm Mới\\Gợi ý: có thể dùng <(c0xFF00FF00)Nâng Cấp Trang Bị> để tăng thuộc tính trang phục",
n2956="Trang Phục Năm Mới (Nữ) (Bậc 6)",i2956="Áo đỏ đai vàng, hân hoan đón xuân mới\\Trang phục phiên bản đặc biệt ra mắt trong sự kiện Năm Mới\\Gợi ý: có thể dùng <(c0xFF00FF00)Nâng Cấp Trang Bị> để tăng thuộc tính trang phục",
n2957="Trang Phục Năm Mới (Nữ) (Bậc 7)",i2957="Áo đỏ đai vàng, hân hoan đón xuân mới\\Trang phục phiên bản đặc biệt ra mắt trong sự kiện Năm Mới\\Gợi ý: có thể dùng <(c0xFF00FF00)Nâng Cấp Trang Bị> để tăng thuộc tính trang phục",
n2958="Trang Phục Năm Mới (Nữ) (Bậc 8)",i2958="Áo đỏ đai vàng, hân hoan đón xuân mới\\Trang phục phiên bản đặc biệt ra mắt trong sự kiện Năm Mới\\Gợi ý: có thể dùng <(c0xFF00FF00)Nâng Cấp Trang Bị> để tăng thuộc tính trang phục",
n2959="Trang Phục Năm Mới (Nữ) (Bậc 9)",i2959="Áo đỏ đai vàng, hân hoan đón xuân mới\\Trang phục phiên bản đặc biệt ra mắt trong sự kiện Năm Mới\\Gợi ý: có thể dùng <(c0xFF00FF00)Nâng Cấp Trang Bị> để tăng thuộc tính trang phục",
n2960="Trang Phục Năm Mới (Nữ) (Bậc 10)",i2960="Áo đỏ đai vàng, hân hoan đón xuân mới\\Trang phục phiên bản đặc biệt ra mắt trong sự kiện Năm Mới\\Gợi ý: có thể dùng <(c0xFF00FF00)Nâng Cấp Trang Bị> để tăng thuộc tính trang phục",
n2961="Tinh Hoa Cường Hóa Thần Trang Cấp 3",i2961="Dùng cường hóa Thần Trang cao cấp nhất Chuyển Sinh 5-6\\Sau cường hóa, thuộc tính tăng mạnh\\Có thể cường hóa tại <(c0xFFFF6600)Bảng Rèn> (phím tắt: <(c0xFFFF6600)x>)",
n2962="Gói Điểm 10000",i2962="Trong sự kiện Năm Mới, tích lũy nạp đạt 10000 điểm Nguyên Bảo có thể đổi. Gợi ý: đổi tại giao diện Nhận Năm Mới\\Đá Nâng Cấp Trang Bị x5\\Mảnh Trang Bị Lính Đánh Thuê x5\\Roi Ngựa x2\\Đan Thú Hồn x2",
n2963="Gói Điểm 50000",i2963="Trong sự kiện Năm Mới, tích lũy nạp đạt 50000 điểm Nguyên Bảo có thể đổi. Gợi ý: đổi tại giao diện Nhận Năm Mới\\Đá Nâng Cấp Trang Bị x25\\Gói Đá Quý Tấn Công Cấp 3 x2\\Đá Quý Phòng Thủ Vật Lý Cấp 3 x2\\Đá Quý Phòng Thủ Ma Pháp Cấp 3 x2\\Đá Quý HP Cấp 3 x2\\Đá Quý MP Cấp 3 x2",
n2964="Gói Điểm 150000",i2964="Trong sự kiện Năm Mới, tích lũy nạp đạt 150000 điểm Nguyên Bảo có thể đổi. Gợi ý: đổi tại giao diện Nhận Năm Mới\\Đá Nâng Cấp Trang Bị x50\\Tinh Hoa Thiên Thần x2\\Gói Đá Quý Tấn Công Cấp 5 x1\\Đá Quý Phòng Thủ Vật Lý Cấp 5 x1\\Đá Quý Phòng Thủ Ma Pháp Cấp 5 x1\\Đá Quý HP Cấp 5 x1\\Đá Quý MP Cấp 5 x1",
n2965="Thưởng Đốt Pháo Hoa 100 Lần",i2965="Trong sự kiện Năm Mới, đốt 100 Pháo Hoa nhận\\Gợi ý: đổi tại giao diện Nhận Năm Mới\\Đá Nâng Cấp Trang Bị x5\\Cuộn KN 1000K x2\\Cuộn KN x3 (8 giờ) x1\\Pha Lê KN (Nhỏ) x2",
n2966="Thưởng Đốt Pháo Hoa 200 Lần",i2966="Trong sự kiện Năm Mới, đốt 200 Pháo Hoa nhận\\Gợi ý: đổi tại giao diện Nhận Năm Mới\\Đá Nâng Cấp Trang Bị x15\\Cuộn KN 1000K x5\\Lệnh Hoàn Thành Nhiệm Vụ Ngay x5\\Mảnh Trang Bị Lính Đánh Thuê x5",
n2967="Thưởng Đốt Pháo Hoa 300 Lần",i2967="Trong sự kiện Năm Mới, đốt 300 Pháo Hoa nhận\\Gợi ý: đổi tại giao diện Nhận Năm Mới\\Đá Nâng Cấp Trang Bị x30\\Cuộn KN 1000K x10\\Pha Lê KN (Lớn) x2\\Tinh Thạch Thần Hồn x5",
n2968="Thưởng Hạng 1 Đại Hội Pháo Hoa",i2968="Trong sự kiện Năm Mới, thưởng Hạng 1 Đại Hội Pháo Hoa\\Gói Đá Quý Tấn Công Cấp 5 x3\\Đá Nâng Cấp Trang Bị x100\\Mảnh Trang Bị Lính Đánh Thuê x20\\Lông Vũ x20\\10000K KN x10\\Linh Thạch Huy Chương x5\\Linh Thạch Ma Toản x5\\Tinh Thạch Thần Hồn x5",
n2969="Thưởng Hạng 2 Đại Hội Pháo Hoa",i2969="Trong sự kiện Năm Mới, thưởng Hạng 2 Đại Hội Pháo Hoa\\Gói Đá Quý Tấn Công Cấp 5 x2\\Đá Nâng Cấp Trang Bị x80\\Mảnh Trang Bị Lính Đánh Thuê x10\\Lông Vũ x10\\10000K KN x8",
n2970="Thưởng Hạng 3 Đại Hội Pháo Hoa",i2970="Trong sự kiện Năm Mới, thưởng Hạng 3 Đại Hội Pháo Hoa\\Gói Đá Quý Tấn Công Cấp 5 x1\\Đá Nâng Cấp Trang Bị x50\\Mảnh Trang Bị Lính Đánh Thuê x5\\Lông Vũ x5\\10000K KN x5",
n2971="Thưởng Hạng 4 Đại Hội Pháo Hoa",i2971="Trong sự kiện Năm Mới, thưởng Hạng 4 Đại Hội Pháo Hoa\\Gói Đá Quý Tấn Công Cấp 3 x4\\Đá Nâng Cấp Trang Bị x40\\Roi Ngựa x5\\10000K KN x3",
n2972="Thưởng Hạng 5 Đại Hội Pháo Hoa",i2972="Trong sự kiện Năm Mới, thưởng Hạng 5 Đại Hội Pháo Hoa\\Gói Đá Quý Tấn Công Cấp 3 x2\\Đá Nâng Cấp Trang Bị x30\\Đan Thú Hồn x5\\10000K KN x1",
n2973="Gói Đăng Nhập Liên Tiếp 3 Ngày",i2973="Trong sự kiện Năm Mới, đăng nhập liên tiếp 3 ngày nhận:\\Gói Đá Quý Huyền Ảo Bậc 2 x1\\Đá Nâng Cấp Trang Bị x5\\10000K KN x5\\Đá Quý Tấn Công Cấp 2 x1\\Túi Phúc Năm Mới x6",
n2974="Hạng 1 Tiêu Phí Tích Lũy Năm Mới",i2974="Trong sự kiện Năm Mới, Hạng 1 hoàn lợi tiêu phí tích lũy mỗi ngày nhận:\\Tinh Hoa Thiên Thần x5\\Đá Nâng Cấp Trang Bị x100\\Thú Cưỡi Tăng 1 Sao x1\\Gói Đá Quý Tấn Công Cấp 5 x1",
n2975="Hạng 2 Tiêu Phí Tích Lũy Năm Mới",i2975="Trong sự kiện Năm Mới, Hạng 2 hoàn lợi tiêu phí tích lũy mỗi ngày nhận:\\Tinh Hoa Thiên Thần x3\\Đá Nâng Cấp Trang Bị x60\\Roi Ngựa x30\\Gói Đá Quý Tấn Công Cấp 3 x3",
n2976="Hạng 3 Tiêu Phí Tích Lũy Năm Mới",i2976="Trong sự kiện Năm Mới, Hạng 3 hoàn lợi tiêu phí tích lũy mỗi ngày nhận:\\Tinh Hoa Thiên Thần x1\\Đá Nâng Cấp Trang Bị x30\\Roi Ngựa x10",
n2977="Huyễn Tưởng Vĩnh Hằng (Đỏ)",i2977="Vũ khí có hạn Valentine; hạn 7 ngày, có thể thay vũ khí để kích hoạt thuộc tính bộ trang bị",
n2978="Huyễn Tưởng Vĩnh Hằng (Xanh)",i2978="Vũ khí có hạn Valentine; hạn 7 ngày, có thể thay vũ khí để kích hoạt thuộc tính bộ trang bị",
n2979="Gói Hạng 1 Tiêu Phí Trăm Server",i2979="Trong sự kiện Trăm Server, Hạng 1 hoàn lợi tiêu phí tích lũy mỗi ngày nhận:\\Tinh Hoa Thiên Thần x15\\Đá Nâng Cấp Trang Bị x100\\Thú Cưỡi Tăng 1 Sao x1\\Gói Đá Quý Tấn Công Cấp 5 x1\\Ngọc Long Hồn x10",
n2980="Gói Hạng 2 Tiêu Phí Trăm Server",i2980="Trong sự kiện Trăm Server, Hạng 2 hoàn lợi tiêu phí tích lũy mỗi ngày nhận:\\Tinh Hoa Thiên Thần x10\\Đá Nâng Cấp Trang Bị x50\\Tinh Thạch Thần Hồn x20\\Gói Đá Quý Tấn Công Cấp 3 x3\\Ngọc Long Hồn x5",
n2981="Gói Hạng 3 Tiêu Phí Trăm Server",i2981="Trong sự kiện Trăm Server, Hạng 3 hoàn lợi tiêu phí tích lũy mỗi ngày nhận:\\Tinh Hoa Thiên Thần x5\\Đá Nâng Cấp Trang Bị x30\\Tinh Thạch Thần Hồn x10\\Ngọc Long Hồn x2",
n2982="Gói Cầu Tăng Tốc",i2982="Nhấp đúp dùng\\Nhận đạo cụ trị giá 1888 tệ",
n2983="Hạng 1 Ước Hẹn Hoa Hồng Tình Yêu",i2983="Nhận từ sự kiện Ước Hẹn Hoa Hồng Tình Yêu\\<(c0xFFFFFF00)Nhấp đúp dùng> nhận các vật phẩm sau:\\Gói Đá Quý Tấn Công Cấp 5*3\\Đá Nâng Cấp Trang Bị*50\\Mảnh Trang Bị Lính Đánh Thuê*20\\Lông Vũ*20\\10000K KN*10",
n2984="Hạng 2 Ước Hẹn Hoa Hồng Tình Yêu",i2984="Nhận từ sự kiện Ước Hẹn Hoa Hồng Tình Yêu\\<(c0xFFFFFF00)Nhấp đúp dùng> nhận các vật phẩm sau:\\Gói Đá Quý Tấn Công Cấp 5*1\\Đá Nâng Cấp Trang Bị*30\\Mảnh Trang Bị Lính Đánh Thuê*10\\Lông Vũ*10\\10000K KN*5",
n2985="Hạng 3 Ước Hẹn Hoa Hồng Tình Yêu",i2985="Nhận từ sự kiện Ước Hẹn Hoa Hồng Tình Yêu\\<(c0xFFFFFF00)Nhấp đúp dùng> nhận các vật phẩm sau:\\Gói Đá Quý Tấn Công Cấp 3*2\\Đá Nâng Cấp Trang Bị*10\\Đan Thú Hồn*5\\10000K KN*2",
n2986="Gói Đăng Nhập Liên Tiếp 5 Ngày Nguyên Tiêu",i2986="Đăng nhập liên tiếp 5 ngày trong sự kiện Nguyên Tiêu nhận\\<(c0xFFFFFF00)Nhấp đúp dùng> nhận các vật phẩm sau:\\Gói Đá Quý Tấn Công Cấp 3*2\\Đá Nâng Cấp Trang Bị*5\\10000K KN*5",
n2987="Hộp Quà Bạc",i2987="Nhấp đúp dùng nhận:\\Hoa Hồng Đỏ x5\\Thẻ Tinh Hồn 100 Điểm x5\\Pha Lê KN (Nhỏ) x1\\10000K KN x1",
n2988="Hộp Quà Vàng",i2988="Nhấp đúp dùng nhận:\\Hoa Hồng Đỏ 9 Bông x10\\Gói Đá Quý Huyền Ảo Bậc 3 x2\\Linh Thạch Huy Chương x3\\Đá Nâng Cấp Trang Bị x5\\Linh Thạch Ma Toản x3",
n2989="Thần • Hồng Hoang Nhẫn",i2989="Có thể dùng <(c0xFFFF6600)Tinh Thạch Thần Hồn> để rèn Thần Trang 8 Chuyển Sinh tại <(c0xFFFF6600)Thánh Khí Chư Thần>",
n2990="Thần • Hồng Hoang Chiến Đao",i2990="Có thể dùng <(c0xFFFF6600)Tinh Thạch Thần Hồn> để rèn Thần Trang 8 Chuyển Sinh tại <(c0xFFFF6600)Thánh Khí Chư Thần>",
n2991="Thần • Hồng Hoang Chiến Giáp (Nam)",i2991="Có thể dùng <(c0xFFFF6600)Tinh Thạch Thần Hồn> để rèn Thần Trang 8 Chuyển Sinh tại <(c0xFFFF6600)Thánh Khí Chư Thần>",
n2992="Thần • Hồng Hoang Chiến Giáp (Nữ)",i2992="Có thể dùng <(c0xFFFF6600)Tinh Thạch Thần Hồn> để rèn Thần Trang 8 Chuyển Sinh tại <(c0xFFFF6600)Thánh Khí Chư Thần>",
n2993="Thần • Hồng Hoang Mũ",i2993="Có thể dùng <(c0xFFFF6600)Tinh Thạch Thần Hồn> để rèn Thần Trang 8 Chuyển Sinh tại <(c0xFFFF6600)Thánh Khí Chư Thần>",
n2994="Thần • Hồng Hoang Dây Chuyền",i2994="Có thể dùng <(c0xFFFF6600)Tinh Thạch Thần Hồn> để rèn Thần Trang 8 Chuyển Sinh tại <(c0xFFFF6600)Thánh Khí Chư Thần>",
n2995="Thần • Hồng Hoang Vòng Tay",i2995="Có thể dùng <(c0xFFFF6600)Tinh Thạch Thần Hồn> để rèn Thần Trang 8 Chuyển Sinh tại <(c0xFFFF6600)Thánh Khí Chư Thần>",
n2996="Thần • Hồng Hoang Đai Lưng",i2996="Có thể dùng <(c0xFFFF6600)Tinh Thạch Thần Hồn> để rèn Thần Trang 8 Chuyển Sinh tại <(c0xFFFF6600)Thánh Khí Chư Thần>",
n2997="Thần • Hồng Hoang Chiến Ngoa",i2997="Có thể dùng <(c0xFFFF6600)Tinh Thạch Thần Hồn> để rèn Thần Trang 8 Chuyển Sinh tại <(c0xFFFF6600)Thánh Khí Chư Thần>",
n2998="Thần • Hồng Hoang Đá Quý",i2998="Có thể dùng <(c0xFFFF6600)Tinh Thạch Thần Hồn> để rèn Thần Trang 8 Chuyển Sinh tại <(c0xFFFF6600)Thánh Khí Chư Thần>",
n2999="Thần • Tử Nguyệt Pháp Trượng",i2999="Có thể dùng <(c0xFFFF6600)Tinh Thạch Thần Hồn> để rèn Thần Trang 8 Chuyển Sinh tại <(c0xFFFF6600)Thánh Khí Chư Thần>",
n3000="Thần • Tử Nguyệt Pháp Bào (Nam)",i3000="Có thể dùng <(c0xFFFF6600)Tinh Thạch Thần Hồn> để rèn Thần Trang 8 Chuyển Sinh tại <(c0xFFFF6600)Thánh Khí Chư Thần>",
n3001="Thần • Tử Nguyệt Pháp Bào (Nữ)",i3001="Có thể dùng <(c0xFFFF6600)Tinh Thạch Thần Hồn> để rèn Thần Trang 8 Chuyển Sinh tại <(c0xFFFF6600)Thánh Khí Chư Thần>",
n3002="Thần • Tử Nguyệt Mũ",i3002="Có thể dùng <(c0xFFFF6600)Tinh Thạch Thần Hồn> để rèn Thần Trang 8 Chuyển Sinh tại <(c0xFFFF6600)Thánh Khí Chư Thần>",
n3003="Thần • Tử Nguyệt Dây Chuyền",i3003="Có thể dùng <(c0xFFFF6600)Tinh Thạch Thần Hồn> để rèn Thần Trang 8 Chuyển Sinh tại <(c0xFFFF6600)Thánh Khí Chư Thần>",
n3004="Thần • Tử Nguyệt Đai Lưng",i3004="Có thể dùng <(c0xFFFF6600)Tinh Thạch Thần Hồn> để rèn Thần Trang 8 Chuyển Sinh tại <(c0xFFFF6600)Thánh Khí Chư Thần>",
n3005="Thần • Tử Nguyệt Trường Ngoa",i3005="Có thể dùng <(c0xFFFF6600)Tinh Thạch Thần Hồn> để rèn Thần Trang 8 Chuyển Sinh tại <(c0xFFFF6600)Thánh Khí Chư Thần>",
n3006="Thần • Tử Nguyệt Đá Quý",i3006="Có thể dùng <(c0xFFFF6600)Tinh Thạch Thần Hồn> để rèn Thần Trang 8 Chuyển Sinh tại <(c0xFFFF6600)Thánh Khí Chư Thần>",
n3007="Thần • Tử Nguyệt Vòng Tay",i3007="Có thể dùng <(c0xFFFF6600)Tinh Thạch Thần Hồn> để rèn Thần Trang 8 Chuyển Sinh tại <(c0xFFFF6600)Thánh Khí Chư Thần>",
n3008="Thần • Tử Nguyệt Nhẫn",i3008="Có thể dùng <(c0xFFFF6600)Tinh Thạch Thần Hồn> để rèn Thần Trang 8 Chuyển Sinh tại <(c0xFFFF6600)Thánh Khí Chư Thần>",
n3009="Thần • Kiếm Bắc Đẩu",i3009="Có thể dùng <(c0xFFFF6600)Tinh Thạch Thần Hồn> để rèn Thần Trang 8 Chuyển Sinh tại <(c0xFFFF6600)Thánh Khí Chư Thần>",
n3010="Thần • Bắc Đẩu Chiến Y (Nam)",i3010="Có thể dùng <(c0xFFFF6600)Tinh Thạch Thần Hồn> để rèn Thần Trang 8 Chuyển Sinh tại <(c0xFFFF6600)Thánh Khí Chư Thần>",
